tweet_id,author_id,created_at,text,intent,low_confidence,topic_confidence,pred_intent,pred_confidence,history_volume,history_replied,history_reply_rate,avg_reply_hours,history_sufficient,intent_prevalence,has_precedent,route,route_reason
281959,183170,Fri Oct 06 11:43:25 +0000 2017,could you help me with this problem,appreciation,False,0.1124516757289769,appreciation,0.79705125,3,3,1.0,0.20018518518518516,True,0.14126545728453957,True,auto,acknowledge_and_close
2819844,785967,Mon Nov 27 05:58:30 +0000 2017,soo what should i do now i need to buy that phone with exhange offer,customer_service,False,0.018647640694423,customer_service,0.88557076,9,5,0.5555555555555556,0.1988888888888889,True,0.38434498775971376,True,assist,needs_judgment
2819857,137093,Mon Nov 27 06:08:43 +0000 2017,be eligible for next day delivery pathetic amazon conmerchants lie delivery,delivery_issue,False,0.0643535478104074,delivery_issue,0.8649996,5,3,0.6,0.07361111111111111,True,0.2077396271420501,True,assist,needs_judgment
2819858,137093,Mon Nov 27 06:05:31 +0000 2017,let me make it clear for you how do i get some of my money back for the lack of next day delivery last three week,delivery_issue,False,0.0430642030014016,delivery_issue,0.5545581,5,3,0.6,0.07361111111111111,True,0.2077396271420501,True,assist,needs_judgment
2819859,137093,Mon Nov 27 05:58:55 +0000 2017,do you not understand english or do amazon just use bot to reply now,customer_service,False,0.0388455517851082,customer_service,0.68212736,5,3,0.6,0.07361111111111111,True,0.38434498775971376,True,assist,needs_judgment
2819866,785970,Mon Nov 27 06:04:29 +0000 2017,so i have get the echo dot i can not seem to find any way to add saavn zomato ola etc that you have advertise,customer_service,True,0.0045309310110909,customer_service,0.6052708,4,3,0.75,0.4961111111111111,True,0.38434498775971376,True,assist,unclear_intent
2819870,785970,Mon Nov 27 06:13:09 +0000 2017,thanks saavn however i be unable to search for the same in the skill section on alexa app,appreciation,False,0.0329955048440661,appreciation,0.8487591,4,3,0.75,0.4961111111111111,True,0.14126545728453957,True,auto,acknowledge_and_close
2819873,785970,Mon Nov 27 07:57:10 +0000 2017,these be skill you be advertise so it should be accessible,customer_service,True,0.0003841433398039,customer_service,0.5038029,4,3,0.75,0.4961111111111111,True,0.38434498775971376,True,assist,unclear_intent
2819884,181820,Mon Nov 27 06:49:40 +0000 2017,it be just mark a deliver at but i do not have a package anywhere near my apartment check around the whole building,delivery_issue,False,0.0268502425830132,delivery_issue,0.82376426,3,2,0.6666666666666666,0.2063888888888889,True,0.2077396271420501,True,assist,needs_judgment
2819890,785975,Mon Nov 27 05:57:24 +0000 2017,look kb no need to escalate the situation just refund me and stop use amzl no shit thing i get from them be late missing or deliver to my neighbor,customer_service,False,0.0209914654310658,customer_service,0.46834773,1,1,1.0,0.06805555555555555,False,0.38434498775971376,True,assist,insufficient_history
2819902,785978,Mon Nov 27 06:15:18 +0000 2017,no thanks i have already reach out to your customer care thrice today for someone that boast much about be customercentric not so much helpful,appreciation,False,0.0360824931416606,customer_service,0.74763536,1,1,1.0,0.17694444444444443,False,0.38434498775971376,True,assist,insufficient_history
2819908,785967,Mon Nov 27 06:00:05 +0000 2017,first it be show my old phone detail but it be not show,customer_service,True,0.0101045236841095,customer_service,0.8268232,9,5,0.5555555555555556,0.1988888888888889,True,0.38434498775971376,True,assist,unclear_intent
2819915,785967,Mon Nov 27 06:17:47 +0000 2017,a soon i be make payment it disappear and message appear that exchange be not available,email_contact,True,0.0151851814441702,appreciation,0.4077714,9,5,0.5555555555555556,0.1988888888888889,True,0.14126545728453957,True,auto,acknowledge_and_close
2819916,785967,Mon Nov 27 06:16:40 +0000 2017,how can you the policy can be change suddenly,customer_service,True,0.0037828622374927,email_contact,0.3798045,9,5,0.5555555555555556,0.1988888888888889,True,0.1355847090578118,True,assist,unclear_intent
2820454,786122,Mon Nov 27 09:21:11 +0000 2017,they be really helpful obviously didnt even look into it and give me a prime price for u le sigh feedback rat a terrible,customer_service,True,0.009454715210556,customer_service,0.5714303,4,4,1.0,0.11833333333333332,True,0.38434498775971376,True,assist,unclear_intent
2820458,786122,Mon Nov 27 06:23:08 +0000 2017,nothing show up a next day even at checkout,delivery_issue,False,0.0361097437617659,delivery_issue,0.9428463,4,4,1.0,0.11833333333333332,True,0.2077396271420501,True,auto,consistent_resolution_history
2820486,286369,Mon Nov 27 06:57:07 +0000 2017,yes cash load do will be get cash back or how it be,email_contact,True,0.0035656673852041,appreciation,0.31411076,7,5,0.7142857142857143,0.40479166666666666,True,0.14126545728453957,True,auto,acknowledge_and_close
2820533,785818,Mon Nov 27 06:39:34 +0000 2017,my logitech gaming headset and ps4 controlleron sale before today and a few gift i buy for my mom,delivery_issue,True,0.0096683229648116,customer_service,0.4907324,3,1,0.3333333333333333,0.16555555555555557,True,0.38434498775971376,True,assist,unclear_intent
2820536,785818,Mon Nov 27 06:56:04 +0000 2017,thanks you to have a good night,appreciation,False,0.0730804977508493,appreciation,0.9168565,3,1,0.3333333333333333,0.16555555555555557,True,0.14126545728453957,True,auto,acknowledge_and_close
2820543,786139,Mon Nov 27 06:09:21 +0000 2017,how do i use my prime to subscribe to a twitch streamer i be allot one free sub per month,customer_service,True,0.0127370182676428,customer_service,0.7067614,1,1,1.0,0.11861111111111111,False,0.38434498775971376,True,assist,unclear_intent
2820545,786140,Mon Nov 27 06:12:11 +0000 2017,i be try to get this quart plus that be show but it come out a in cart,appreciation,True,0.0085178301851554,appreciation,0.46084285,1,1,1.0,0.06333333333333334,False,0.14126545728453957,True,auto,acknowledge_and_close
2821084,347097,Mon Nov 27 06:57:40 +0000 2017,can deny me access to my inventory they be do it,email_contact,True,0.0021751831976049,email_contact,0.4591707,3,3,1.0,0.37842592592592594,True,0.1355847090578118,True,assist,unclear_intent
2821090,415197,Mon Nov 27 06:42:15 +0000 2017,again sub be not play,customer_service,True,0.0014570400405413,appreciation,0.50995296,2,2,1.0,0.33638888888888885,False,0.14126545728453957,True,auto,acknowledge_and_close
2821094,786262,Mon Nov 27 07:18:19 +0000 2017,i be in canada amp i get an alexa a a gift can i set it up even though you guy do not launch here until dec,customer_service,True,0.0089685602059791,customer_service,0.49670586,2,0,0.0,,False,0.38434498775971376,True,assist,unclear_intent
2821100,354352,Mon Nov 27 06:29:08 +0000 2017,return the product an hour ago no confirmation yet when will i get my replacement please confirm,customer_service,False,0.021530872665612,customer_service,0.3594498,5,5,1.0,0.8375694444444445,True,0.38434498775971376,True,auto,consistent_resolution_history
2821121,786268,Tue Nov 28 10:03:31 +0000 2017,so it be not next day delivery at all it be a few day after we can be arsed to get it off the self but we do not staff our warehouse appropriately with enough zero hour contract employee delivery not what i be pay for,delivery_issue,False,0.0527388132788469,delivery_issue,0.8985159,2,2,1.0,0.22333333333333333,False,0.2077396271420501,True,assist,insufficient_history
2821122,786268,Mon Nov 27 06:28:33 +0000 2017,how be this next day delivery,delivery_issue,False,0.1207957795998667,delivery_issue,0.9932146,2,2,1.0,0.22333333333333333,False,0.2077396271420501,True,assist,insufficient_history
2821544,786352,Mon Nov 27 07:30:56 +0000 2017,can i ask why you be send out product in the up with european plug order amp supply from amazon up,order_status,False,0.0461387566905726,order_status,0.5765528,5,5,1.0,0.12409722222222222,True,0.13106521875588475,True,auto,routine_intent_history
2821548,786352,Mon Nov 27 10:13:11 +0000 2017,yes but no invoice option have request return if euro plug issue can not be sort the item be sony cyber shot dsc hx90v,customer_service,True,0.0135067864232219,order_status,0.27784842,5,5,1.0,0.12409722222222222,True,0.13106521875588475,True,assist,low_prediction_confidence
2821559,786355,Mon Nov 27 07:46:48 +0000 2017,it say dispatch from and sell by amazon,customer_service,False,0.0405474665008655,order_status,0.5916586,3,3,1.0,0.10916666666666668,True,0.13106521875588475,True,auto,routine_intent_history
2821575,786357,Mon Nov 27 07:13:46 +0000 2017,hey i be on hold for a supervisor and the custome rep seem upset can you help,appreciation,False,0.0448446990599229,customer_service,0.5422757,5,4,0.8,0.0975925925925926,True,0.38434498775971376,True,auto,consistent_resolution_history
2821587,786361,Mon Nov 27 07:20:35 +0000 2017,why be it that a package that be suppose to arrive saturday the isnt consider late until the even with specific saturday delivery charge,delivery_issue,False,0.0355001328938552,delivery_issue,0.94351757,1,1,1.0,0.1313888888888889,False,0.2077396271420501,True,assist,insufficient_history
2821599,786363,Mon Nov 27 07:19:09 +0000 2017,i talk to someone on the phone who have a fraud specialist look into thank you foldedhandsmediumskintone but right now im cut off for cyber monday,appreciation,False,0.0236477670690222,appreciation,0.50954545,1,1,1.0,0.11416666666666667,False,0.14126545728453957,True,auto,acknowledge_and_close
2821603,120226,Mon Nov 27 07:28:18 +0000 2017,thanks for ur replyi m refer movie xxx return of xander cage amp tv series walk dead,appreciation,False,0.0268686670875254,customer_service,0.48771012,2,2,1.0,0.38055555555555554,False,0.38434498775971376,True,assist,insufficient_history
282163,183217,Fri Oct 06 13:38:21 +0000 2017,tokyo raven captain earth no game no life the fruit of grisly lord marksman and vandal blood lad concrete revolutio,customer_service,True,0.0009835227838365,customer_service,0.40856788,5,3,0.6,1.408148148148148,True,0.38434498775971376,True,assist,unclear_intent
282179,119965,Sat Oct 07 11:50:49 +0000 2017,i already inform to your team but there be provide proper response,customer_service,True,0.0145974699776019,customer_service,0.39851052,6,5,0.8333333333333334,2.274074074074074,True,0.38434498775971376,True,assist,unclear_intent
282181,119965,Sun Oct 08 07:13:54 +0000 2017,ur team not give me proper response at my product if u r not able do this ply close your shop not go to home,customer_service,False,0.0224556094109223,customer_service,0.7511919,6,5,0.8333333333333334,2.274074074074074,True,0.38434498775971376,True,auto,consistent_resolution_history
282213,183226,Fri Oct 06 12:20:04 +0000 2017,i have be highlight for week this exact same issue i have high expectation of,customer_service,True,0.0095044544839681,customer_service,0.6728968,5,5,1.0,0.2503888888888889,True,0.38434498775971376,True,assist,unclear_intent
282214,183226,Fri Oct 06 11:58:04 +0000 2017,shockingly rude customer service from whilst try to resolve the amazonprimedoesntdeliver2meatweekendsanymore issue,customer_service,False,0.0465216886548869,customer_service,0.94550776,5,5,1.0,0.2503888888888889,True,0.38434498775971376,True,auto,consistent_resolution_history
282218,183226,Fri Oct 06 13:16:37 +0000 2017,no he just argue and get ruder and ruder he keep say that this be not possible clearly not listen to the customer,customer_service,False,0.0266454687331508,customer_service,0.5470228,5,5,1.0,0.2503888888888889,True,0.38434498775971376,True,auto,consistent_resolution_history
282227,183228,Fri Oct 06 11:42:19 +0000 2017,what i order and what i receive bottle be miss please check disappointing,order_status,False,0.0596627486877145,order_status,0.76135904,1,1,1.0,,False,0.13106521875588475,True,assist,insufficient_history
2822326,786509,Mon Nov 27 08:37:16 +0000 2017,delivery anytime up to today i specifically request the morning today the order be a day late already there be no point pay for designate delivery on sunday when the order arrive anytime on monday,delivery_issue,False,0.0557375679697362,delivery_issue,0.7618584,2,2,1.0,0.24541666666666667,False,0.2077396271420501,True,assist,insufficient_history
2822336,153412,Mon Nov 27 07:56:15 +0000 2017,but when you pay for a subscription you expect a service,customer_service,False,0.0367390750328531,customer_service,0.7389066,7,4,0.5714285714285714,0.11520833333333333,True,0.38434498775971376,True,assist,needs_judgment
2822338,153412,Mon Nov 27 07:47:08 +0000 2017,why do i have prime when i order prime item that take day to get to me instead of next day,delivery_issue,False,0.065912024741621,order_status,0.5608829,7,4,0.5714285714285714,0.11520833333333333,True,0.13106521875588475,True,auto,routine_intent_history
282234,183229,Fri Oct 06 11:56:39 +0000 2017,hi a a usuallyhappy customer be not very happy today i order book on monday prime 1day now friday amp still not here,order_status,False,0.0467452734847486,order_status,0.52451503,3,3,1.0,0.1772222222222222,True,0.13106521875588475,True,auto,routine_intent_history
2822355,786514,Mon Nov 27 07:53:29 +0000 2017,all i would like to know be how i can contact head office or your ce to make a formal complaint about your policy,customer_service,False,0.0220723297691092,customer_service,0.7883761,2,2,1.0,0.12180555555555556,False,0.38434498775971376,True,assist,insufficient_history
2822381,199650,Mon Nov 27 07:47:14 +0000 2017,thanks for leave my parcel on my doorstep my electrical product be soak surprised not steal a be away from home this weekend again why be it so hard to put my stuff in my safe place,appreciation,False,0.0231659710467839,delivery_issue,0.57816535,4,3,0.75,0.2370833333333333,True,0.2077396271420501,True,auto,consistent_resolution_history
2822399,484967,Mon Nov 27 12:58:49 +0000 2017,it be deliver to a completely different street,delivery_issue,False,0.0189582932046628,delivery_issue,0.45611724,1,1,1.0,0.1363888888888889,False,0.2077396271420501,True,assist,insufficient_history
2822518,786552,Sat Nov 11 22:31:07 +0000 2017,please fix the azml delivery or stop it poorincomplete delivery status and sometimes fail to deliver when promise,delivery_issue,False,0.060451632294225,delivery_issue,0.93210745,1,1,1.0,0.05722222222222222,False,0.2077396271420501,True,assist,insufficient_history
2823094,786655,Mon Nov 27 09:01:34 +0000 2017,yes several time last week and again this morning and spent all weekend try to find a courier that do not need a palletextra packaging or for me to try and roll a mattress back up amazon send me a mattress with a stain why can not it just be pick back up,customer_service,False,0.0327616131395386,customer_service,0.40417504,4,4,1.0,0.18409722222222222,True,0.38434498775971376,True,auto,consistent_resolution_history
2823127,786659,Mon Nov 27 08:34:26 +0000 2017,i do not have a time to share detail in write format want to talk then call me,customer_service,False,0.0368105640548865,customer_service,0.8608812,4,1,0.25,0.8083333333333333,False,0.38434498775971376,True,assist,insufficient_history
2823135,786661,Mon Nov 27 08:18:56 +0000 2017,can a gift card be use on the same account it be be buy on,customer_service,False,0.0295244787444146,customer_service,0.86919355,1,1,1.0,0.16777777777777778,False,0.38434498775971376,True,assist,insufficient_history
2823143,786663,Tue Nov 28 10:52:42 +0000 2017,i have an amazon prime next day delivery bluray that be order at monday dispatch this morning tuesday arrive thursday thinkingface,delivery_issue,False,0.0467434649403715,delivery_issue,0.7638497,2,2,1.0,0.07166666666666667,False,0.2077396271420501,True,assist,insufficient_history
2823151,786666,Mon Nov 27 08:40:48 +0000 2017,between tomorrow and thursday so hopefully it will be in the way soon,delivery_issue,True,0.0093256391266767,delivery_issue,0.8132872,2,2,1.0,0.08652777777777777,False,0.2077396271420501,True,assist,unclear_intent
2823165,786659,Mon Nov 27 08:29:27 +0000 2017,shame on your head of the delivery management team learn something from the onground problem solve it then give crazy deal to customer,customer_service,False,0.0258710686047716,customer_service,0.8765358,4,1,0.25,0.8083333333333333,False,0.38434498775971376,True,assist,insufficient_history
2823167,786659,Mon Nov 27 08:25:52 +0000 2017,delivery date be nov your agent do not come but update that delivery attempt,delivery_issue,False,0.0604541113025867,delivery_issue,0.9796244,4,1,0.25,0.8083333333333333,False,0.2077396271420501,True,assist,insufficient_history
2823926,621338,Mon Nov 27 09:03:42 +0000 2017,pay for gift option with no information on packaging and you send it with item description and my name on it thanks,appreciation,False,0.0387994632391194,email_contact,0.3001893,6,5,0.8333333333333334,0.09922222222222224,True,0.1355847090578118,True,auto,routine_intent_history
2823944,360243,Mon Nov 27 09:04:02 +0000 2017,i do not see why that should be my problem i do not even buy a blackfriday discount item cancel prime and my order then local shop have it too i just do not want to go outside,order_status,False,0.0544155745353505,order_status,0.6956298,3,2,0.6666666666666666,0.08430555555555555,True,0.13106521875588475,True,auto,routine_intent_history
2823962,786822,Mon Nov 27 09:46:35 +0000 2017,yup all correct when i order on website and on track info but not on print label,order_status,False,0.0446736459902223,order_status,0.9113964,4,4,1.0,0.12055555555555555,True,0.13106521875588475,True,auto,routine_intent_history
2824000,786823,Mon Nov 27 19:10:51 +0000 2017,nope trade in my vintage kindle touch for this upgrade grinningfacewithsmilingeyes,appreciation,True,0.0018524655795236,appreciation,0.6977427,1,1,1.0,0.21916666666666668,False,0.14126545728453957,True,auto,acknowledge_and_close
2824009,786833,Mon Nov 27 08:53:28 +0000 2017,how come amazon prime next day delivery be not next day,delivery_issue,False,0.1006642379849018,delivery_issue,0.94603735,3,3,1.0,0.09222222222222222,True,0.2077396271420501,True,auto,consistent_resolution_history
2824018,786834,Mon Nov 27 08:47:41 +0000 2017,hi track say my order be deliver through the letterbox yesterday but it be not not sure what to do,order_status,False,0.0546504577072306,order_status,0.6921906,1,1,1.0,0.07861111111111112,False,0.13106521875588475,True,assist,insufficient_history
2824033,786837,Mon Nov 27 11:24:53 +0000 2017,thanks nothing more to say right now,appreciation,False,0.0805294768656681,appreciation,0.5966236,14,10,0.7142857142857143,0.25122222222222224,True,0.14126545728453957,True,auto,acknowledge_and_close
282421,183283,Fri Oct 06 12:03:39 +0000 2017,you guy really provide bad service i do not get my item yet the item be out from delivery from and still do not deliver,delivery_issue,False,0.0451609418223202,customer_service,0.61707985,1,1,1.0,,False,0.38434498775971376,True,assist,insufficient_history
282435,183287,Sat Oct 07 08:59:25 +0000 2017,it say refund issue in each case but do not reflect in my amazonpay account,customer_service,False,0.0220264834756997,customer_service,0.46134508,4,3,0.75,0.4014814814814815,True,0.38434498775971376,True,auto,consistent_resolution_history
282463,183295,Fri Oct 06 12:07:19 +0000 2017,because a i be still get them and they be not from you i be not sure you care if some people get rip off,customer_service,False,0.017087892908911,customer_service,0.95333993,2,2,1.0,0.2436111111111111,False,0.38434498775971376,True,assist,insufficient_history
2824653,786961,Mon Nov 27 08:46:39 +0000 2017,order id pick up with wrong track detail please help,order_status,False,0.069674512341838,order_status,0.9367823,1,1,1.0,0.9391666666666667,False,0.13106521875588475,True,assist,insufficient_history
2824661,786963,Mon Nov 27 10:17:28 +0000 2017,how can you cancel my order without any intimation totally disappointing,order_status,False,0.0652918005683915,order_status,0.99580246,15,12,0.8,0.20850694444444445,True,0.13106521875588475,True,auto,routine_intent_history
2824718,256157,Mon Nov 27 09:31:17 +0000 2017,get that you do not tell prime customer you do not do next day delivery anymore all the one with prime say wednesday now,delivery_issue,False,0.0766375197150556,delivery_issue,0.7914931,26,20,0.7692307692307693,0.21830065359477124,True,0.2077396271420501,True,auto,consistent_resolution_history
282475,183298,Fri Oct 06 11:59:05 +0000 2017,horrible service order for cot 2weeks agonobody come for installation yet in spite of call help,order_status,False,0.0377910766716672,order_status,0.62790316,20,17,0.85,0.5767592592592592,True,0.13106521875588475,True,auto,routine_intent_history
2824757,147131,Mon Nov 27 09:49:38 +0000 2017,my order have turn up after day i be talk about everything you try to order be on a day delivery,order_status,False,0.101564833779627,order_status,0.7835604,4,3,0.75,0.17324074074074072,True,0.13106521875588475,True,auto,routine_intent_history
282500,183302,Fri Oct 06 12:30:35 +0000 2017,i need a solution problem to be solve,customer_service,False,0.0205973896867905,appreciation,0.54898953,2,2,1.0,0.39,False,0.14126545728453957,True,auto,acknowledge_and_close
282509,181565,Fri Oct 06 12:54:59 +0000 2017,call me on my mobile number fakeamazonoffers fraudamazon,order_status,True,0.0053082957423199,customer_service,0.5940333,18,14,0.7777777777777778,0.5265079365079365,True,0.38434498775971376,True,assist,unclear_intent
282510,181565,Fri Oct 06 12:49:43 +0000 2017,call me on my mobile number fakeamazonoffers fraudamazon,order_status,True,0.0053082957423199,customer_service,0.5940333,18,14,0.7777777777777778,0.5265079365079365,True,0.38434498775971376,True,assist,unclear_intent
282519,181565,Sat Oct 07 06:04:38 +0000 2017,i want to call from your side fakeamazonoffers fraudamazon,customer_service,True,0.0095701006919777,customer_service,0.91548276,18,14,0.7777777777777778,0.5265079365079365,True,0.38434498775971376,True,assist,unclear_intent
282520,181565,Sat Oct 07 08:27:51 +0000 2017,what i do with your mail,email_contact,False,0.0295715684364368,email_contact,0.9980963,18,14,0.7777777777777778,0.5265079365079365,True,0.1355847090578118,True,auto,routine_intent_history
2825458,250451,Mon Nov 27 10:17:33 +0000 2017,i have call customer service time today and each time the person i talk to can not help and say they will pass me to a supervisor and then i listen the the piano music for minute,customer_service,False,0.060186164468072,customer_service,0.8696889,9,7,0.7777777777777778,0.10916666666666666,True,0.38434498775971376,True,auto,consistent_resolution_history
2825461,250451,Mon Nov 27 10:21:26 +0000 2017,just try to call again and the agent hang up on me when i request a manger i really need to speak to someone who will not just fob me off my prime account be not allow me same or 1day delivery on any item again,delivery_issue,False,0.028563088957777,customer_service,0.3757213,9,7,0.7777777777777778,0.10916666666666666,True,0.38434498775971376,True,auto,consistent_resolution_history
2825476,787126,Mon Nov 27 10:08:57 +0000 2017,i will thank be hop to catch him before dispatch and take payment,appreciation,False,0.0356695204596881,appreciation,0.4153188,2,2,1.0,0.04319444444444444,False,0.14126545728453957,True,auto,acknowledge_and_close
2825478,787126,Mon Nov 27 10:01:21 +0000 2017,hi i have send message this morning but no reply yet i only order yesterday even around so less than hour,email_contact,False,0.0757391692853417,email_contact,0.88876027,2,2,1.0,0.04319444444444444,False,0.1355847090578118,True,assist,insufficient_history
2825489,787127,Mon Nov 27 12:23:39 +0000 2017,every day a msg ricived customer not available however there r no dilivary boy avl at d local agency perseveringface,customer_service,False,0.0163502937760073,customer_service,0.74708384,3,2,0.6666666666666666,0.15583333333333332,True,0.38434498775971376,True,assist,needs_judgment
2825522,787133,Mon Nov 27 10:23:42 +0000 2017,strangely enough once the lightning deal start it be suddenly eligible for ni delivery thanks for your help anyway but i have get one now,appreciation,False,0.0632261619105228,appreciation,0.62222505,6,4,0.6666666666666666,0.12680555555555556,True,0.14126545728453957,True,auto,acknowledge_and_close
2825525,787133,Mon Nov 27 09:55:22 +0000 2017,even bad how come i can buy just the console off of amazon and get it ship here but just can not buy the lightning deal that be unbelievably ridiculous,customer_service,False,0.0353238940254966,customer_service,0.7436606,6,4,0.6666666666666666,0.12680555555555556,True,0.38434498775971376,True,assist,needs_judgment
2825549,787136,Mon Nov 27 11:16:18 +0000 2017,thers option all r try thers no further detail to contact u u put your number which be not woking if u need proof of your above number which be not work thn i save record do u need,customer_service,False,0.02521189860064,customer_service,0.51268876,5,5,1.0,0.39866666666666667,True,0.38434498775971376,True,auto,consistent_resolution_history
2825551,787136,Tue Nov 28 04:58:14 +0000 2017,if u be right then call me without any hasitation but u r not because of thers no option with mobile number to contact u and reach u for assitance this be the very low quality of service policy u have,customer_service,False,0.0356199789432188,customer_service,0.8388841,5,5,1.0,0.39866666666666667,True,0.38434498775971376,True,auto,consistent_resolution_history
2825562,787138,Mon Nov 27 09:52:15 +0000 2017,not good enough last year you keep it up you have remove an option that i pay a lot of money for with no prior advice or apology your next day be slip before this week you be let value regular customer down and do not seem to care,customer_service,False,0.0323010852462493,customer_service,0.8913245,4,2,0.5,0.17972222222222223,True,0.38434498775971376,True,assist,needs_judgment
2825615,191152,Mon Nov 27 10:37:43 +0000 2017,hello can i have a person reply instead of a bot i say ok get two page to login one page to enter id other for the password i dont use two step verification,email_contact,False,0.0200516608139733,email_contact,0.60703075,10,9,0.9,0.6695679012345679,True,0.1355847090578118,True,auto,routine_intent_history
2825623,287440,Mon Nov 27 13:56:31 +0000 2017,how i want return every time why can not we file a cheating case in consumer court,customer_service,False,0.0343132571643036,customer_service,0.91917026,3,2,0.6666666666666666,0.33958333333333335,True,0.38434498775971376,True,assist,needs_judgment
2825641,239165,Tue Nov 28 00:07:44 +0000 2017,yes but i need you to direct message me so i can send you the info,email_contact,False,0.080436012688264,email_contact,0.97511023,1,1,1.0,0.7191666666666666,False,0.1355847090578118,True,assist,insufficient_history
2825661,250850,Mon Nov 27 09:47:04 +0000 2017,i have just update my twitter ape on my amazon fire but still only have character how do i get or can not i,customer_service,False,0.0329781136256461,customer_service,0.4099686,4,3,0.75,0.1775,True,0.38434498775971376,True,auto,consistent_resolution_history
2825675,787153,Mon Nov 27 09:48:58 +0000 2017,everything you look to order express delivery be for wed or thurs,order_status,False,0.0455265991447765,order_status,0.88115287,1,1,1.0,0.12472222222222222,False,0.13106521875588475,True,assist,insufficient_history
2825683,787156,Mon Nov 27 09:57:07 +0000 2017,please it important and itsa surprise gift for my sister go home after so long kindly help,appreciation,False,0.0369752272877938,appreciation,0.6048265,4,3,0.75,0.4627777777777778,True,0.14126545728453957,True,auto,acknowledge_and_close
2825690,787156,Mon Nov 27 12:18:28 +0000 2017,it unbelievable amazon the one which be expect by december get deliver today itself thank you so much loveforamazon,appreciation,False,0.0306581003653433,delivery_issue,0.74807477,4,3,0.75,0.4627777777777778,True,0.2077396271420501,True,auto,consistent_resolution_history
2825693,161268,Mon Nov 27 09:55:47 +0000 2017,i have never have any luck with job site nevermind i guess,customer_service,True,0.0030665738116716,customer_service,0.4910379,2,0,0.0,,False,0.38434498775971376,True,assist,unclear_intent
2825701,787158,Mon Nov 27 09:52:04 +0000 2017,when do the caber monday deal go live,delivery_issue,True,0.003695386385201,delivery_issue,0.6543044,1,1,1.0,0.041666666666666664,False,0.2077396271420501,True,assist,unclear_intent
2825709,787159,Tue Nov 28 09:24:55 +0000 2017,and if you can read the mail i have reply time but havent receive any call yet,email_contact,False,0.0542971075405747,email_contact,0.9686566,6,5,0.8333333333333334,0.4307777777777778,True,0.1355847090578118,True,auto,routine_intent_history
2825725,787164,Mon Nov 27 09:55:51 +0000 2017,here be some of product link which we can not buy just in quantity,customer_service,False,0.0258492564247851,customer_service,0.7616756,2,1,0.5,,False,0.38434498775971376,True,assist,insufficient_history
2825993,142333,Mon Nov 27 09:37:02 +0000 2017,what be happen second parcel that have be delay,delivery_issue,True,0.0141619448027176,delivery_issue,0.9449664,5,4,0.8,0.14055555555555554,True,0.2077396271420501,True,assist,unclear_intent
2826422,442107,Mon Nov 27 10:55:52 +0000 2017,amazon hub seize my u mail and put it in the hub at n ih35 it be not an amazon shipment or any vendor amazon front for it be a homemade birthday gift from a friend i can not get it from the hub this seem to me a violation of u sec,customer_service,False,0.0330385254885057,customer_service,0.7424696,15,10,0.6666666666666666,0.18194444444444444,True,0.38434498775971376,True,assist,needs_judgment
2826423,442107,Mon Nov 27 10:33:14 +0000 2017,be it really too much to ask for you to stop steal my u mail and return the mail you have steal amazonhubscam,email_contact,False,0.0167215352526895,email_contact,0.52215487,15,10,0.6666666666666666,0.18194444444444444,True,0.1355847090578118,True,auto,routine_intent_history
2826476,787324,Mon Nov 27 10:10:15 +0000 2017,wer oder be ist amazon logistics,customer_service,False,0.0223517263117839,customer_service,0.9725886,2,2,1.0,0.08027777777777778,False,0.38434498775971376,True,assist,insufficient_history
2826478,787325,Mon Nov 27 10:32:43 +0000 2017,if the product be not deliver due to the absence of the customer it shall be deliver on the next working day but i be not get the delivery on the next working day too,delivery_issue,False,0.0543862408429178,delivery_issue,0.7996678,1,1,1.0,0.41888888888888887,False,0.2077396271420501,True,assist,insufficient_history
2826518,787332,Mon Nov 27 11:13:51 +0000 2017,i notice it on all item,order_status,True,0.0124877614788121,order_status,0.64365506,1,1,1.0,0.12805555555555556,False,0.13106521875588475,True,assist,unclear_intent
2826559,787339,Mon Nov 27 10:30:48 +0000 2017,you have send an email that product be deliver and in application you have update status that it be hand directly to me and the delivery receipt be sign by me which be completely false this seem to be the signature forgery and fraud,email_contact,False,0.0462260646179984,email_contact,0.51061606,1,1,1.0,0.3338888888888889,False,0.1355847090578118,True,assist,insufficient_history
2827200,787146,Mon Nov 27 10:38:51 +0000 2017,if you want i will continue with u call me on and solve my problem a ur customer care fail for the same,customer_service,False,0.0530766547690614,customer_service,0.96587324,3,3,1.0,0.5525,True,0.38434498775971376,True,auto,consistent_resolution_history
2827229,787494,Mon Nov 27 11:05:56 +0000 2017,aiden tu va perdre amazon ils ont tous le jeux et toutes le console cest perdue davance facewithtearsofjoy grinningfacewithsweat thinkingface,customer_service,True,0.012742783845286,customer_service,0.79354894,3,1,0.3333333333333333,,True,0.38434498775971376,True,assist,unclear_intent
2827258,787499,Tue Nov 28 09:31:03 +0000 2017,srrr what happen for my money,customer_service,False,0.0236298547908234,customer_service,0.964417,2,2,1.0,0.32652777777777775,False,0.38434498775971376,True,assist,insufficient_history
2827288,298259,Mon Nov 27 10:56:24 +0000 2017,why be i pay for prime nextday delivery and my item be not arrive for at best two day order some prime item friday afternoon and they be not arrive until tomorrow they be in stockwhat a joke you be,delivery_issue,False,0.0577487926777801,delivery_issue,0.7203226,10,8,0.8,0.18175925925925926,True,0.2077396271420501,True,auto,consistent_resolution_history
